2.909090909090909,-2.0165289256198378,3.8016528925619837,26.617580766341092,
2.2222222222222214,0.345679012345681,-1.728395061728395,4.427983539094651,
7.0,-25.00000000000005,16.333333333333336,467.00000000000006,
-28.200000000000006,-1.7199999999999633,18.91999999999998,332.5040000000001,
4.043478260869564,-72.15311909262762,21.884688090737235,348.61601052025975,
1.1875,-57.1484375,3.8203125,221.454345703125,
25.0,26.33333333333335,33.666666666666686,131.44444444444446,
7.157894736842106,72.95844875346263,42.08310249307479,163.88249015891535,
13.818181818181817,-61.47107438016531,8.115702479338877,417.2847483095417,
-0.4999999999999991,1.3333333333333348,-2.2500000000000027,33.229166666666664,
